Order_Number,Sales_Date,Sales_Channel,Currency,Sales_Team_Id,Store_Id,Product_Id,Order_qty,Unit_Price,Unit_Cost
SO12718,26/05/2020,Wholesale,USD,2,192,30,7,533.05,380.75
SO12719,22/02/2020,Distributor,USD,3,365,9,9,180.51,128.93
SO12720,02/05/2020,Online,USD,12,337,36,5,310.83,222.02
SO12721,13/02/2020,Online,USD,18,295,5,10,541.19,386.56
SO12722,01/02/2020,Online,USD,5,46,41,2,459.83,328.45
SO12723,22/03/2020,Online,USD,10,154,19,10,471.73,336.95
SO12724,18/04/2020,Distributor,USD,6,70,33,8,349.77,249.83
SO12725,27/02/2020,Distributor,USD,3,228,38,6,316.87,226.34
SO12726,21/04/2020,In-Store,USD,24,13,18,3,578.57,413.27
SO12727,03/05/2020,Wholesale,USD,4,313,9,3,400.36,285.97
SO12728,30/03/2020,Online,USD,4,237,31,7,335.5,239.65
SO12729,17/05/2020,Wholesale,USD,23,78,14,6,167.99,119.99
SO12730,26/05/2020,In-Store,USD,6,231,2,2,222.46,158.9
SO12731,25/05/2020,In-Store,USD,20,82,1,8,495.21,353.72
SO12732,16/05/2020,In-Store,USD,26,122,46,9,591.72,422.66
SO12733,04/01/2020,Online,USD,7,2,7,6,407.34,290.96
SO12734,20/04/2020,Online,USD,12,342,22,4,613.68,438.34
SO12735,26/03/2020,Wholesale,USD,2,189,5,10,627.99,448.56
SO12736,10/04/2020,Wholesale,USD,6,39,42,1,407.3,290.93
SO12737,03/02/2020,Distributor,USD,14,367,5,3,444.05,317.18
SO12738,13/05/2020,Online,USD,7,94,33,4,174.41,124.58
SO12739,18/01/2020,Distributor,USD,9,314,18,6,553.49,395.35
SO12740,06/02/2020,In-Store,USD,18,144,19,8,423.95,302.82
SO12741,02/01/2020,In-Store,USD,14,174,39,5,638.85,456.32
SO12742,30/01/2020,Distributor,USD,6,34,4,5,484,345.71
SO12743,19/02/2020,Distributor,USD,19,309,42,1,574.97,410.69
SO12744,18/02/2020,Online,USD,21,78,8,2,639.99,457.13
SO12745,13/05/2020,Wholesale,USD,20,340,39,9,276.6,197.57
SO12746,23/03/2020,Online,USD,6,89,18,5,337.45,241.03
SO12747,16/04/2020,In-Store,USD,21,44,17,2,330.77,236.26
SO12748,31/01/2020,Online,USD,15,163,41,9,543.42,388.16
SO12749,15/03/2020,In-Store,USD,15,106,31,6,173.05,123.61
SO12750,04/02/2020,Distributor,USD,17,82,11,10,450.07,321.48
SO12751,26/02/2020,Wholesale,USD,11,77,46,9,211.22,150.87
SO12752,15/02/2020,Distributor,USD,10,123,32,10,372.32,265.94
SO12753,22/01/2020,In-Store,USD,12,141,19,9,396.85,283.46
SO12754,09/04/2020,Distributor,USD,4,328,34,4,271.49,193.92
SO12755,25/01/2020,Online,USD,18,216,27,3,395.8,282.71
SO12756,20/05/2020,Online,USD,16,100,1,9,496.34,354.53
SO12757,13/03/2020,Online,USD,25,224,17,1,621.8,444.15
SO12758,04/02/2020,Online,USD,12,132,14,5,435.82,311.3
SO12759,24/05/2020,Online,USD,12,4,39,1,516.48,368.91
SO12760,15/02/2020,Distributor,USD,15,291,27,5,422.58,301.85
SO12761,05/03/2020,In-Store,USD,15,335,45,1,604.43,431.74
SO12762,13/03/2020,In-Store,USD,15,36,43,8,327.1,233.64
SO12763,01/02/2020,Wholesale,USD,20,37,44,10,448.42,320.3
SO12764,29/04/2020,Online,USD,25,315,29,2,431.68,308.34
SO12765,02/03/2020,In-Store,USD,20,359,2,8,285.67,204.05
SO12766,08/03/2020,In-Store,USD,4,134,20,6,279.04,199.31
SO12767,09/05/2020,Online,USD,19,58,19,6,223.81,159.86
SO12768,11/03/2020,Distributor,USD,6,132,20,10,333.08,237.92
SO12769,28/04/2020,Distributor,USD,18,253,11,7,518.96,370.68
SO12770,21/02/2020,Distributor,USD,4,301,11,2,392.95,280.68
SO12771,18/02/2020,Wholesale,USD,15,95,6,8,572.05,408.61
SO12772,07/05/2020,Wholesale,USD,13,328,7,3,349.69,249.78
SO12773,28/03/2020,Online,USD,20,305,33,3,416.43,297.45
SO12774,06/03/2020,Distributor,USD,17,159,7,1,482.95,344.96
SO12775,14/05/2020,In-Store,USD,1,210,33,6,579.11,413.65
SO12776,16/05/2020,Wholesale,USD,9,281,36,9,624.63,446.16
SO12777,02/03/2020,Wholesale,USD,16,13,4,2,331.48,236.77
SO12778,26/01/2020,In-Store,USD,3,222,25,7,647.39,462.42
SO12779,06/02/2020,Online,USD,24,344,2,9,482.19,344.42
SO12780,23/02/2020,Online,USD,8,98,16,5,352.38,251.7
SO12781,15/04/2020,Online,USD,8,366,34,4,457.53,326.81
SO12782,30/03/2020,In-Store,USD,17,214,36,5,462.63,330.45
SO12783,23/02/2020,In-Store,USD,21,255,10,5,581.6,415.43
SO12784,25/01/2020,Online,USD,6,69,27,10,542.05,387.18
SO12785,20/01/2020,Distributor,USD,20,334,3,6,554.01,395.72
SO12786,25/05/2020,Wholesale,USD,20,27,36,6,305.9,218.5
SO12787,14/03/2020,Distributor,USD,9,281,20,10,277.91,198.51
SO12788,15/02/2020,Wholesale,USD,5,211,28,2,393.02,280.73
SO12789,23/02/2020,Wholesale,USD,13,69,19,10,298.65,213.32
SO12790,07/04/2020,Online,USD,4,59,45,9,298.57,213.26
SO12791,30/03/2020,Online,USD,11,360,21,10,240.34,171.67
SO12792,25/04/2020,Wholesale,USD,7,278,40,10,308.7,220.5
SO12793,21/05/2020,In-Store,USD,16,151,38,2,266.01,190
SO12794,12/02/2020,Distributor,USD,26,156,20,8,376.57,268.98
SO12795,05/05/2020,In-Store,USD,20,238,9,1,191.37,136.69
SO12796,08/05/2020,Wholesale,USD,2,224,24,8,526.66,376.19
SO12797,22/03/2020,Distributor,USD,23,190,18,4,526.18,375.84
SO12798,22/01/2020,In-Store,USD,3,127,11,10,486.14,347.24
SO12799,07/03/2020,In-Store,USD,21,147,22,2,323.69,231.21
SO12800,08/04/2020,In-Store,USD,4,24,44,3,374.94,267.81
SO12801,05/03/2020,In-Store,USD,9,103,30,9,370.88,264.92
SO12802,30/04/2020,In-Store,USD,20,345,5,1,403.69,288.35
SO12803,01/05/2020,Wholesale,USD,19,92,5,9,337.3,240.93
SO12804,11/05/2020,Online,USD,19,323,19,4,158.61,113.29
SO12805,18/01/2020,Distributor,USD,24,361,12,7,168.68,120.49
SO12806,27/05/2020,Online,USD,16,236,17,1,182.1,130.07
SO12807,26/04/2020,Distributor,USD,22,346,14,1,605.88,432.77
SO12808,24/04/2020,Online,USD,18,239,10,9,165.64,118.31
SO12809,25/02/2020,In-Store,USD,9,146,47,6,339.51,242.51
SO12810,20/04/2020,Wholesale,USD,17,172,46,10,221.13,157.95
SO12811,03/02/2020,Online,USD,3,186,7,7,462.49,330.35
SO12812,08/03/2020,Online,USD,26,31,38,2,298.93,213.52
SO12813,24/02/2020,Wholesale,USD,11,357,45,3,454.45,324.6
SO12814,05/05/2020,Online,USD,20,140,1,10,461.11,329.37
SO12815,23/05/2020,Wholesale,USD,26,39,24,4,618.43,441.74
SO12816,06/03/2020,Online,USD,1,185,22,5,334.69,239.07
SO12817,24/01/2020,Wholesale,USD,13,106,46,10,464.71,331.94
SO12818,28/02/2020,Distributor,USD,7,349,13,1,202.94,144.96
SO12819,10/04/2020,Wholesale,USD,14,41,4,1,196.36,140.25
SO12820,24/02/2020,Online,USD,12,230,44,4,305.97,218.55
SO12821,03/03/2020,Wholesale,USD,3,281,16,7,552.95,394.97
SO12822,24/04/2020,Distributor,USD,23,83,8,10,558.23,398.73
SO12823,27/02/2020,Online,USD,19,152,33,7,401.71,286.94
SO12824,02/01/2020,Online,USD,7,210,23,5,510.52,364.65
SO12825,19/02/2020,Online,USD,25,225,36,9,608.75,434.82
SO12826,11/04/2020,Wholesale,USD,20,328,40,4,511.79,365.57
SO12827,25/05/2020,Online,USD,25,10,44,3,303.35,216.68
SO12828,31/03/2020,In-Store,USD,25,45,9,2,641.83,458.45
SO12829,06/05/2020,Online,USD,2,12,29,8,330.39,235.99
SO12830,03/04/2020,Wholesale,USD,3,243,30,3,624.37,445.98
SO12831,26/05/2020,Distributor,USD,25,330,44,3,254.41,181.72
SO12832,09/02/2020,Online,USD,1,93,21,2,548.53,391.8
SO12833,10/01/2020,In-Store,USD,11,247,13,6,453.86,324.19
SO12834,20/03/2020,Online,USD,13,327,28,4,347.51,248.22
SO12835,18/04/2020,Distributor,USD,25,363,23,1,428.51,306.08
SO12836,07/05/2020,Distributor,USD,25,324,34,5,617.88,441.34
SO12837,07/01/2020,Distributor,USD,9,123,44,1,600.15,428.68
SO12838,01/04/2020,In-Store,USD,26,186,24,3,473.87,338.48
SO12839,05/04/2020,In-Store,USD,20,223,16,2,483.06,345.04
SO12840,17/05/2020,Online,USD,23,331,26,4,280.67,200.48
SO12841,12/04/2020,In-Store,USD,21,336,23,9,253.73,181.23
SO12842,17/03/2020,In-Store,USD,6,41,46,6,201.56,143.97
SO12843,01/05/2020,In-Store,USD,14,361,38,7,349.96,249.97
SO12844,30/05/2020,Wholesale,USD,4,156,40,5,649.25,463.75
SO12845,14/05/2020,Online,USD,8,229,37,7,367.33,262.38
SO12846,20/04/2020,Wholesale,USD,22,149,36,2,335.94,239.96
SO12847,03/05/2020,Distributor,USD,15,38,26,1,650.49,464.64
SO12848,21/01/2020,Wholesale,USD,20,117,18,5,266.89,190.64
SO12849,20/01/2020,Distributor,USD,16,156,2,9,582.98,416.41
SO12850,05/02/2020,Wholesale,USD,25,294,26,10,604.53,431.81
SO12851,08/05/2020,Distributor,USD,10,285,34,9,229.41,163.86
SO12852,06/04/2020,Wholesale,USD,26,354,28,9,501.35,358.11
SO12853,10/01/2020,Online,USD,6,273,28,7,586.23,418.73
SO12854,22/02/2020,In-Store,USD,8,122,33,7,604.2,431.57
SO12855,28/05/2020,Wholesale,USD,25,357,10,9,327.39,233.85
SO12856,12/01/2020,In-Store,USD,17,98,25,10,542.68,387.63
SO12857,19/03/2020,In-Store,USD,13,155,35,9,583.7,416.93
SO12858,17/05/2020,In-Store,USD,5,287,23,1,372.66,266.19
SO12859,26/04/2020,Distributor,USD,12,145,15,9,361.63,258.3
SO12860,28/03/2020,Online,USD,2,340,10,10,542.34,387.38
SO12861,15/04/2020,Wholesale,USD,20,339,6,3,402.84,287.74
SO12862,06/04/2020,Wholesale,USD,24,32,20,3,584.14,417.24
SO12863,14/01/2020,Distributor,USD,24,113,22,6,344.76,246.25
SO12864,17/02/2020,Distributor,USD,24,350,1,7,368.5,263.22
SO12865,31/03/2020,Wholesale,USD,21,286,1,9,219.93,157.09
SO12866,02/05/2020,In-Store,USD,13,353,46,4,365.34,260.96
SO12867,02/02/2020,Online,USD,12,229,20,5,422.97,302.12
SO12868,16/02/2020,Online,USD,18,160,29,3,490.65,350.46
SO12869,26/04/2020,In-Store,USD,13,107,5,9,411.36,293.83
SO12870,16/01/2020,Online,USD,13,294,18,5,246.65,176.18
SO12871,20/01/2020,Wholesale,USD,13,82,24,5,539.43,385.3
SO12872,29/02/2020,Online,USD,24,200,39,3,484.38,345.98
SO12873,04/02/2020,In-Store,USD,24,182,21,2,528.16,377.26
SO12874,28/04/2020,In-Store,USD,2,300,38,9,228.59,163.28
SO12875,20/01/2020,In-Store,USD,11,194,9,1,222.88,159.2
SO12876,22/03/2020,Online,USD,10,301,45,8,166.48,118.92
SO12877,13/04/2020,Online,USD,10,132,28,10,399.72,285.51
SO12878,11/01/2020,Distributor,USD,16,158,38,1,478.52,341.8
SO12879,02/04/2020,In-Store,USD,7,126,47,4,505.56,361.11
SO12880,15/02/2020,Distributor,USD,13,243,17,2,354.31,253.08
SO12881,24/05/2020,Wholesale,USD,25,82,9,3,360.84,257.75
SO12882,27/04/2020,In-Store,USD,4,334,41,8,649.57,463.98
SO12883,31/01/2020,Distributor,USD,2,339,24,5,455.35,325.25
SO12884,11/04/2020,In-Store,USD,9,42,5,3,243.3,173.79
SO12885,17/04/2020,In-Store,USD,6,195,26,2,602.01,430.01
SO12886,31/01/2020,Distributor,USD,8,96,17,9,326.9,233.5
SO12887,07/01/2020,Wholesale,USD,22,114,32,1,346.14,247.25
SO12888,30/05/2020,In-Store,USD,10,320,2,4,420.85,300.6
SO12889,04/03/2020,In-Store,USD,4,275,31,3,644.87,460.62
SO12890,13/02/2020,Wholesale,USD,14,137,29,10,601.09,429.35
SO12891,01/03/2020,In-Store,USD,12,331,23,9,444.49,317.49
SO12892,17/02/2020,Distributor,USD,26,202,3,6,494.34,353.1
SO12893,20/03/2020,Online,USD,8,221,16,5,446.05,318.61
SO12894,30/05/2020,In-Store,USD,10,149,19,7,255.87,182.76
SO12895,12/03/2020,Wholesale,USD,7,106,35,8,422.5,301.79
SO12896,09/05/2020,Wholesale,USD,21,73,31,7,351.53,251.09
SO12897,21/05/2020,Wholesale,USD,10,184,38,7,624.1,445.79
SO12898,20/05/2020,Wholesale,USD,4,157,25,3,598.08,427.2
SO12899,10/03/2020,In-Store,USD,9,117,4,3,398.96,284.97
SO12900,29/04/2020,Wholesale,USD,13,24,29,2,544.08,388.63
SO12901,14/04/2020,Online,USD,19,96,10,5,306.85,219.18
SO12902,08/02/2020,In-Store,USD,24,114,35,5,392.87,280.62
SO12903,20/05/2020,In-Store,USD,18,164,20,8,602.77,430.55
SO12904,07/02/2020,In-Store,USD,23,227,2,7,291.42,208.16
SO12905,23/05/2020,Distributor,USD,15,17,36,2,614.84,439.17
SO12906,07/05/2020,In-Store,USD,13,318,37,10,443.13,316.52
SO12907,24/02/2020,Online,USD,22,107,22,10,159.51,113.94
SO12908,01/04/2020,In-Store,USD,3,295,33,9,619.79,442.71
SO12909,24/01/2020,In-Store,USD,1,213,38,6,254.14,181.53
SO12910,05/04/2020,In-Store,USD,24,88,43,3,278.24,198.74
SO12911,30/05/2020,In-Store,USD,19,175,23,9,512.42,366.02
SO12912,27/05/2020,In-Store,USD,7,207,20,4,612.6,437.57
SO12913,21/03/2020,Online,USD,13,219,15,1,252.34,180.24
SO12914,13/02/2020,Online,USD,3,204,24,7,478.97,342.12
SO12915,13/05/2020,Distributor,USD,19,259,27,10,451.47,322.48
SO12916,28/05/2020,Distributor,USD,25,223,46,1,299,213.57
SO12917,25/04/2020,Online,USD,15,195,30,8,302.83,216.31
SO12918,15/01/2020,Wholesale,USD,17,292,41,2,618.73,441.95
SO12919,05/02/2020,Distributor,USD,26,31,34,1,285.76,204.12
SO12920,29/04/2020,Distributor,USD,14,154,47,8,160.68,114.77
SO12921,20/05/2020,Online,USD,22,183,18,9,244.31,174.51
SO12922,14/01/2020,In-Store,USD,3,349,23,5,335.97,239.98
SO12923,04/01/2020,Wholesale,USD,2,261,29,5,630.22,450.16
SO12924,21/02/2020,Wholesale,USD,6,193,15,6,262.99,187.85
SO12925,22/04/2020,Online,USD,4,173,31,6,162.56,116.11
SO12926,10/03/2020,Wholesale,USD,6,148,16,3,531.95,379.96
SO12927,25/04/2020,Distributor,USD,18,180,18,5,315.43,225.3
SO12928,17/05/2020,In-Store,USD,18,6,20,4,513.25,366.61
SO12929,29/05/2020,In-Store,USD,2,274,24,7,617.43,441.02
SO12930,24/01/2020,In-Store,USD,19,211,27,5,184.63,131.88
SO12931,01/04/2020,In-Store,USD,21,83,28,6,434.77,310.55
SO12932,03/05/2020,In-Store,USD,22,113,12,8,543.32,388.09
SO12933,02/02/2020,Wholesale,USD,13,238,30,4,490.14,350.1
SO12934,06/05/2020,Wholesale,USD,2,299,18,10,301.91,215.65
SO12935,12/04/2020,Wholesale,USD,25,343,36,6,500.86,357.76
SO12936,15/03/2020,Wholesale,USD,20,55,13,7,218.45,156.04
SO12937,19/04/2020,In-Store,USD,19,173,18,9,466.8,333.43
SO12938,25/05/2020,Online,USD,20,197,7,4,485.09,346.49
SO12939,10/04/2020,Wholesale,USD,25,159,35,6,238.16,170.11
SO12940,19/04/2020,In-Store,USD,26,333,28,1,271.32,193.8
SO12941,17/04/2020,In-Store,USD,17,257,38,9,635.12,453.66
SO12942,30/01/2020,Online,USD,13,226,41,6,627.53,448.23
SO12943,02/04/2020,Online,USD,14,60,33,3,498.86,356.33
SO12944,25/01/2020,Wholesale,USD,3,22,29,3,556.42,397.44
SO12945,28/04/2020,In-Store,USD,2,163,16,2,210.5,150.36
SO12946,10/01/2020,Online,USD,2,8,35,10,233.64,166.89
SO12947,05/01/2020,Online,USD,13,102,4,6,296.03,211.45
SO12948,16/01/2020,Wholesale,USD,12,359,36,9,433.58,309.7
SO12949,03/04/2020,Online,USD,16,57,12,8,393.23,280.88
SO12950,03/05/2020,Distributor,USD,2,263,3,4,368.09,262.92
SO12951,01/02/2020,In-Store,USD,2,349,1,5,475.03,339.31
SO12952,15/03/2020,Distributor,USD,4,345,23,3,278.82,199.16
SO12953,23/05/2020,Wholesale,USD,11,212,40,7,337.05,240.75
SO12954,31/03/2020,Online,USD,3,290,20,8,219.22,156.59
SO12955,30/04/2020,In-Store,USD,14,358,41,9,496.1,354.36
SO12956,29/01/2020,In-Store,USD,8,142,23,6,615.45,439.6
SO12957,21/04/2020,In-Store,USD,18,345,22,2,256.9,183.5
SO12958,03/05/2020,Online,USD,6,313,47,10,300.79,214.85
SO12959,04/04/2020,Wholesale,USD,22,212,3,4,352.32,251.65
SO12960,17/03/2020,Online,USD,18,163,14,8,368.33,263.09
SO12961,08/04/2020,Distributor,USD,20,155,2,1,152.93,109.23
SO12962,29/04/2020,Wholesale,USD,12,250,16,2,267.89,191.35
SO12963,02/05/2020,Online,USD,25,185,7,6,608.67,434.76
SO12964,19/05/2020,Online,USD,9,253,4,5,253.54,181.1
SO12965,24/04/2020,Wholesale,USD,4,315,38,9,162.77,116.27
SO12966,06/04/2020,Distributor,USD,19,35,3,9,365.19,260.85
SO12967,06/01/2020,In-Store,USD,1,126,9,7,562.49,401.78
SO12968,26/01/2020,Online,USD,15,62,24,1,281.13,200.81
SO12969,11/03/2020,Wholesale,USD,7,249,8,2,538.07,384.33
SO12970,04/03/2020,In-Store,USD,3,42,10,2,495.36,353.83
SO12971,28/01/2020,In-Store,USD,26,39,11,1,537.09,383.64
SO12972,06/03/2020,Distributor,USD,12,241,8,10,389.24,278.03
SO12973,23/04/2020,Online,USD,18,43,1,3,243.2,173.72
SO12974,23/03/2020,Online,USD,4,124,21,8,414.78,296.27
SO12975,20/01/2020,In-Store,USD,11,22,13,2,292.65,209.03
SO12976,19/05/2020,Online,USD,1,64,46,9,201.43,143.88
SO12977,31/03/2020,In-Store,USD,17,248,6,4,188.35,134.53
SO12978,26/02/2020,Wholesale,USD,10,216,41,10,555.48,396.77
SO12979,04/05/2020,Wholesale,USD,15,293,10,5,568.33,405.95
SO12980,28/03/2020,Distributor,USD,8,278,47,1,412.22,294.44
SO12981,14/04/2020,Wholesale,USD,20,296,38,7,575.73,411.23
SO12982,22/01/2020,Wholesale,USD,10,295,33,4,467.4,333.85
SO12983,03/04/2020,Wholesale,USD,20,207,10,9,240.72,171.94
SO12984,22/01/2020,Wholesale,USD,6,172,23,8,289.95,207.11
SO12985,29/02/2020,In-Store,USD,22,326,45,5,375.11,267.93
SO12986,14/01/2020,Wholesale,USD,24,64,32,2,391.75,279.82
SO12987,10/05/2020,In-Store,USD,24,312,18,2,621.41,443.87
SO12988,29/02/2020,Online,USD,21,243,4,1,314.87,224.9
SO12989,20/05/2020,Online,USD,8,151,9,6,431.6,308.28
SO12990,09/05/2020,In-Store,USD,5,199,9,5,454.8,324.86
SO12991,17/04/2020,In-Store,USD,9,73,20,2,360.95,257.82
SO12992,12/04/2020,Distributor,USD,21,186,17,9,433.43,309.59
SO12993,08/05/2020,Online,USD,11,160,15,5,185.64,132.6
SO12994,15/01/2020,Distributor,USD,17,11,6,7,487.78,348.42
SO12995,03/02/2020,Online,USD,26,112,42,4,497.94,355.67
SO12996,06/04/2020,Online,USD,12,274,28,1,441.88,315.63
SO12997,18/04/2020,In-Store,USD,4,111,4,5,530.27,378.77
SO12998,05/03/2020,In-Store,USD,17,343,28,9,473.12,337.94
SO12999,09/04/2020,Distributor,USD,13,120,16,7,615.43,439.6
SO13000,15/02/2020,Wholesale,USD,11,261,38,2,495.11,353.65
SO13001,13/01/2020,Online,USD,2,210,3,10,280.68,200.48
SO13002,17/03/2020,Wholesale,USD,24,323,11,8,614.86,439.19
SO13003,13/01/2020,Wholesale,USD,1,173,3,5,633.6,452.57
SO13004,09/02/2020,In-Store,USD,2,217,44,2,237.71,169.79
SO13005,14/04/2020,Wholesale,USD,13,89,40,3,283.91,202.79
SO13006,10/03/2020,Online,USD,17,69,21,7,532.4,380.29
SO13007,31/01/2020,Online,USD,26,302,41,3,222.57,158.98
SO13008,10/02/2020,In-Store,USD,2,347,23,3,565.28,403.77
SO13009,14/05/2020,In-Store,USD,3,72,29,8,639.92,457.09
SO13010,17/03/2020,Online,USD,7,197,7,9,583.4,416.72
SO13011,01/03/2020,Distributor,USD,3,154,4,7,344.65,246.18
SO13012,20/05/2020,In-Store,USD,2,174,10,3,501.05,357.9
SO13013,27/02/2020,Wholesale,USD,11,327,33,8,552.86,394.9
SO13014,08/05/2020,In-Store,USD,10,308,27,9,306.05,218.61
SO13015,17/01/2020,Distributor,USD,18,214,46,1,412.61,294.72
SO13016,26/04/2020,Online,USD,21,11,4,5,209.7,149.79
SO13017,25/01/2020,Online,USD,26,125,29,2,311.53,222.52
SO13018,07/05/2020,Wholesale,USD,20,143,25,10,493.45,352.47
SO13019,27/02/2020,Wholesale,USD,11,181,15,6,583.43,416.74
SO13020,14/03/2020,Wholesale,USD,5,325,32,6,629.41,449.58
SO13021,18/04/2020,In-Store,USD,12,107,11,2,389.19,277.99
SO13022,21/02/2020,Online,USD,24,92,32,5,383.38,273.84
SO13023,12/04/2020,In-Store,USD,24,6,7,5,169.11,120.8
SO13024,09/03/2020,Wholesale,USD,1,89,29,7,223.19,159.42
SO13025,11/03/2020,Wholesale,USD,24,253,12,10,167.59,119.7
SO13026,25/02/2020,Distributor,USD,15,330,10,3,484.21,345.86
SO13027,01/01/2020,In-Store,USD,1,290,45,2,180.87,129.19
SO13028,16/03/2020,Online,USD,20,3,17,9,372.51,266.08
SO13029,16/03/2020,Online,USD,23,140,44,5,293.17,209.41
SO13030,31/05/2020,Wholesale,USD,17,42,36,9,516.1,368.64
SO13031,30/01/2020,Wholesale,USD,1,199,41,2,487.47,348.2
SO13032,19/05/2020,Online,USD,6,295,9,9,375.05,267.9
SO13033,14/03/2020,Wholesale,USD,2,22,45,2,649.66,464.04
SO13034,16/03/2020,Distributor,USD,10,41,24,4,483.5,345.36
SO13035,19/03/2020,Wholesale,USD,8,250,19,1,605.95,432.82
SO13036,22/04/2020,Online,USD,9,86,22,1,583.86,417.05
SO13037,20/05/2020,Wholesale,USD,14,177,33,1,459.77,328.41
SO13038,19/04/2020,Distributor,USD,20,348,30,1,369.8,264.14
SO13039,13/03/2020,Distributor,USD,25,39,7,2,617.42,441.01
SO13040,05/02/2020,Wholesale,USD,7,147,11,3,160.62,114.73
SO13041,26/03/2020,In-Store,USD,9,334,34,2,516.25,368.75
SO13042,21/04/2020,Online,USD,1,55,41,10,458.31,327.36
SO13043,20/05/2020,Wholesale,USD,6,112,41,6,204.26,145.9
SO13044,13/04/2020,Wholesale,USD,7,243,42,10,465.26,332.33
SO13045,16/01/2020,In-Store,USD,2,300,16,5,528.16,377.25
SO13046,20/04/2020,In-Store,USD,21,222,22,7,275.46,196.75
SO13047,24/02/2020,In-Store,USD,14,243,45,6,317.49,226.78
SO13048,29/02/2020,Distributor,USD,24,243,12,2,554.75,396.25
SO13049,26/01/2020,Distributor,USD,21,309,34,8,600.33,428.81
SO13050,22/01/2020,Distributor,USD,24,261,14,5,164.24,117.32
SO13051,18/03/2020,Online,USD,5,22,40,2,460.44,328.89
SO13052,29/05/2020,Online,USD,1,214,36,6,322.22,230.16
SO13053,17/03/2020,In-Store,USD,13,364,46,4,333.21,238
SO13054,11/01/2020,Online,USD,4,278,12,9,477.95,341.39
SO13055,28/01/2020,Distributor,USD,5,250,42,10,606.58,433.27
SO13056,11/05/2020,Online,USD,12,248,5,3,254.28,181.63
SO13057,05/03/2020,Distributor,USD,4,34,35,5,552.8,394.86
SO13058,13/05/2020,Wholesale,USD,13,211,42,3,398.07,284.33
SO13059,17/02/2020,Distributor,USD,7,41,24,2,236.73,169.09
SO13060,05/01/2020,Wholesale,USD,19,1,42,4,311.57,222.55
SO13061,18/03/2020,Wholesale,USD,20,185,34,3,156,111.43
SO13062,20/01/2020,In-Store,USD,12,151,15,4,384.54,274.67
SO13063,17/02/2020,Online,USD,9,238,22,9,507.39,362.42
SO13064,10/01/2020,Wholesale,USD,4,176,32,2,437.61,312.58
SO13065,28/03/2020,Wholesale,USD,4,18,35,7,596.04,425.75
SO13066,12/04/2020,Wholesale,USD,22,35,15,3,242.17,172.98
SO13067,06/04/2020,Distributor,USD,23,328,19,1,532.44,380.31
SO13068,01/03/2020,Wholesale,USD,22,45,13,3,190.88,136.34
SO13069,12/05/2020,Online,USD,5,89,46,3,473.32,338.09
SO13070,17/01/2020,Distributor,USD,8,147,37,7,318.38,227.42
SO13071,04/04/2020,Distributor,USD,24,209,35,6,302.96,216.4
SO13072,09/05/2020,Distributor,USD,17,209,11,2,506.12,361.52
SO13073,21/03/2020,In-Store,USD,7,267,15,5,271.37,193.83
SO13074,22/02/2020,In-Store,USD,26,260,15,6,321.1,229.36
SO13075,25/03/2020,Online,USD,3,222,35,2,225.44,161.03
SO13076,26/02/2020,Distributor,USD,12,312,30,8,570.97,407.84
SO13077,09/02/2020,Wholesale,USD,1,363,6,3,204.15,145.82
SO13078,24/03/2020,Wholesale,USD,12,324,7,5,266.02,190.02
SO13079,02/01/2020,Distributor,USD,24,169,38,2,284.14,202.96
SO13080,09/01/2020,Online,USD,15,144,3,1,338.73,241.95
SO13081,18/02/2020,Online,USD,4,108,8,2,192.55,137.54
SO13082,10/02/2020,Online,USD,19,155,10,9,547.03,390.73
SO13083,03/03/2020,In-Store,USD,10,259,4,2,330.72,236.23
SO13084,06/03/2020,In-Store,USD,22,108,43,7,160.47,114.62
SO13085,17/04/2020,Distributor,USD,22,335,41,7,467.18,333.7
SO13086,03/05/2020,In-Store,USD,17,311,32,5,628.9,449.21
SO13087,13/05/2020,In-Store,USD,21,313,13,2,499.14,356.53
SO13088,24/05/2020,In-Store,USD,2,309,41,7,542.36,387.4
SO13089,04/04/2020,In-Store,USD,1,203,32,8,292.33,208.8
SO13090,18/05/2020,In-Store,USD,20,123,20,9,370.27,264.48
SO13091,16/02/2020,In-Store,USD,22,157,34,4,242.81,173.44
SO13092,26/04/2020,Distributor,USD,26,98,33,3,525.23,375.17
SO13093,24/01/2020,In-Store,USD,4,28,40,4,322.29,230.21
SO13094,31/03/2020,Online,USD,24,225,2,5,469.84,335.6
SO13095,10/04/2020,In-Store,USD,26,110,35,5,502.97,359.27
SO13096,25/04/2020,In-Store,USD,3,283,14,3,197.44,141.03
SO13097,09/02/2020,In-Store,USD,6,163,17,4,573.86,409.9
